name,popularity,total_rating,esrb
Kekkaishi: Kokubourou Shuurai,6.333333333333333,NaN,
Shugo Chara! Amu no Nijiiro Chara Change,1.333333333333333,NaN,
Galleon,1.333333333333333,NaN,5.0
Ren'ai 0 Kilometer,15.33333333333333,79.39596395043671,
World Sports Competition,1.333333333333333,59.4770400695152,
Summon Night 6: Lost Borders,1.666666666666667,87.5,
Tantei Jinguuji Saburo: Kienai Kokoro,1.333333333333333,70.00064535667815,
Far East of Eden II,1.333333333333333,87.0276041376111,
Sunny Garcia Surfing,1.333333333333333,56.0,
Motorhead,4.0,71.8649034274699,3.0
Alia's Carnival! Sacrament,2.333333333333333,80.80307727438836,5.0
Nacho LIbre,1.666666666666667,73.92819124755195,4.0
StormLover Kai!!,2.0,49.9458472410336,
Suikoden,7.333333333333333,NaN,
Gloria Union: Twin Fates in Blue Ocean,2.0,NaN,
PhotoKano Kiss,7.0,86.20499129142935,
Bad Apple Wars,1.333333333333333,10.0,
Transformers: Devastation,5.666666666666667,64.00859194992185,5.0
Eyeshield 21: DevilBats DevilDays,1.333333333333333,NaN,
SD Gundam Sangokuden Brave Battle Warriors Shin Mirisha Taisen,1.333333333333333,NaN,
Shin Sangoku Musou Slash,1.333333333333333,NaN,
Dancing Blade Katteni Momotenshi II: Tears of Eden,1.333333333333333,NaN,
Kokonoe Kokoro,1.333333333333333,67.5,
Hiiro no Kakera,2.333333333333333,78.76869626953021,
beatmania IIDX 13 DistorteD,2.333333333333333,76.0,
Section 8,4.333333333333334,74.4443483478847,5.0
Go! Go! Hypergrind,2.666666666666667,NaN,5.0
Tensai Bit-Kun: Gramon Battle,1.333333333333333,60.0,
Kaidan Restaurant: Zoku! Shin Menu 100-Sen,1.333333333333333,80.91880366406426,
Hot Pixel,5.333333333333333,70.0,
Peak Performance,2.666666666666667,61.5,
Dance Dance Revolution Hottest Party 5,2.0,80.78196290523104,
Who Wants To Be A Millionaire? 2nd Edition,7.0,62.5,
Lode Runner - Teikoku Karano Dasshutsu,1.333333333333333,40.0,
Doki Doki Majo Shinpan!,1.333333333333333,NaN,
S.L.A.I.: Steel Lancer Arena International,1.333333333333333,NaN,5.0
Pet Alien: An Intergalactic Puzzlepalooza,5.0,69.3672600166594,3.0
Freaky Flyers,1.333333333333333,NaN,5.0
Blokus Portable: Steambot Championship,2.666666666666667,NaN,3.0
Zuma's Revenge!,1.333333333333333,NaN,3.0
Zoboomafoo: Leapin' Lemurs,1.333333333333333,80.75,
Atelier Shallie Plus: Alchemists of the Dusk Sea,2.333333333333333,53.2597979450767,
SEGA AGES 2500 Vol. 31: Dennou Senki Virtual-On,13.0,74.5,
Sins of a Solar Empire,1.666666666666667,78.945524725806,5.0
Graffiti Kingdom,4.666666666666666,72.92064448665195,3.0
Langrisser Re:Incarnation Tensei,1.333333333333333,51.5,
Nettou! Powerful Koushien,1.333333333333333,NaN,
Lords of the Fallen,1.333333333333333,71.93625277568161,
BlackSmith HIT,4.333333333333334,75.74484359580529,
Armored Core: Silent Line Portable,1.333333333333333,88.110966872619,
Gotouchi Tetsudou: Gotouchi Chara to Nihon Zenkoku no Tabi,3.0,69.99420526548565,
Combat Elite: WWII Paratroopers,1.0,61.0,5.0
